"001","東京","HTE","阪急交通社　e-very東京センター（海外ツアー）","FOC","オセアニア","PF","タヒチ","BOB","ボラボラ島","B0016","ヒルトンボラボラ ヌイリゾート&スパ"
"001","東京","HTE","阪急交通社　e-very東京センター（海外ツアー）","FOC","オセアニア","PF","タヒチ","BOB","ボラボラ島","B0017","ボラボラ パールビーチリゾート"
"001","東京","HTE","阪急交通社　e-very東京センター（海外ツアー）","FOC","オセアニア","PF","タヒチ","BOB","ボラボラ島","B0019","ル メリディアン ボラボラ"
"001","東京","HTE","阪急交通社　e-very東京センター（海外ツアー）","FOC","オセアニア","PF","タヒチ","BOB","ボラボラ島","B0045","ﾎﾞﾗﾎﾞﾗ ﾗｸﾞｰﾝ ﾘｿﾞｰﾄ&ｽﾊﾟ[水上ﾊﾞﾝｶﾞﾛｰ]"
"001","東京","HTE","阪急交通社　e-very東京センター（海外ツアー）","FOC","オセアニア","PF","タヒチ","BOB","ボラボラ島","B0315","フォーシーズンズリゾートボラボラ"
"001","東京","HTE","阪急交通社　e-very東京センター（海外ツアー）","FOC","オセアニア","PF","タヒチ","MOZ","モーレア島","1106","ヒルトンモーレアラグーンリゾート&スパ"
"001","東京","HTE","阪急交通社　e-very東京センター（海外ツアー）","FOC","オセアニア","PF","タヒチ","MOZ","モーレア島","6534","ｲﾝﾀｰｺﾝﾁﾈﾝﾀﾙ  ﾘｿﾞｰﾄ  & ｽﾊﾟ ﾓｰﾚｱ"
"001","東京","HTE","阪急交通社　e-very東京センター（海外ツアー）","FOC","オセアニア","PF","タヒチ","PPT","パペーテ","3627","ﾋﾙﾄﾝ ﾎﾃﾙ ﾀﾋﾁ(旧ｼｪﾗﾄﾝﾎﾃﾙﾀﾋﾁ)"
"001","東京","HTE","阪急交通社　e-very東京センター（海外ツアー）","FOC","オセアニア","PF","タヒチ","PPT","パペーテ","3628","ル メリディアン タヒチ"
"001","東京","HTE","阪急交通社　e-very東京センター（海外ツアー）","FOC","オセアニア","PF","タヒチ","PPT","パペーテ","6533","ソフィテル マエバ ビーチ"
"001","東京","HTE","阪急交通社　e-very東京センター（海外ツアー）","FOC","オセアニア","PF","タヒチ","PPT","パペーテ","P0015","ｲﾝﾀｰｺﾝﾁﾈﾝﾀﾙ ﾘｿﾞｰﾄ ﾀﾋﾁ"
"001","東京","HTE","阪急交通社　e-very東京センター（海外ツアー）","FOC","オセアニア","PF","タヒチ","PPT","パペーテ","P0016","ラディソン プラザ リゾート"
"001","東京","HTE","阪急交通社　e-very東京センター（海外ツアー）","FOC","オセアニア","PF","タヒチ","PPT","パペーテ","P0381","マナバ スイート リゾート タヒチ"
"001","東京","HTE","阪急交通社　e-very東京センター（海外ツアー）","HWI","ハワイ","HA","ハワイ","HNL","ホノルル","1907","ﾜｲｷｷﾋﾞｰﾁ ﾏﾘｵｯﾄ ﾘｿﾞｰﾄ&ｽﾊﾟ"
"001","東京","HTE","阪急交通社　e-very東京センター（海外ツアー）","HWI","ハワイ","HA","ハワイ","HNL","ホノルル","1908","ﾘｿﾞｰﾄｸｴｽﾄ ﾜｲｷｷﾋﾞｰﾁﾎﾃﾙ"
"001","東京","HTE","阪急交通社　e-very東京センター（海外ツアー）","HWI","ハワイ","HA","ハワイ","HNL","ホノルル","2093","ﾓｱﾅｻｰﾌﾗｲﾀﾞｰｳｴｽﾃｨﾝﾘｿﾞｰﾄ"
"001","東京","HTE","阪急交通社　e-very東京センター（海外ツアー）","HWI","ハワイ","HA","ハワイ","HNL","ホノルル","2334","ヒルトン ハワイアン ビレッジ"
"001","東京","HTE","阪急交通社　e-very東京センター（海外ツアー）","HWI","ハワイ","HA","ハワイ","HNL","ホノルル","2337","ﾊｲｱｯﾄﾘｰｼﾞｪﾝｼｰ ﾜｲｷｷ ﾘｿﾞｰﾄ ｱﾝﾄﾞ ｽﾊﾟ"
"001","東京","HTE","阪急交通社　e-very東京センター（海外ツアー）","HWI","ハワイ","HA","ハワイ","HNL","ホノルル","3168","シェラトン ワイキキ ホテル"
"001","東京","HTE","阪急交通社　e-very東京センター（海外ツアー）","HWI","ハワイ","HA","ハワイ","HNL","ホノルル","3531","ワイキキ パーク ホテル"
"001","東京","HTE","阪急交通社　e-very東京センター（海外ツアー）","HWI","ハワイ","HA","ハワイ","HNL","ホノルル","3532","ミラマー アット ワイキキ"
"001","東京","HTE","阪急交通社　e-very東京センター（海外ツアー）","MNA","ミクロネシア","GU","グアム","GUM","グアム","1099","ヒルトン グアム リゾート ＆ スパ"
"001","東京","HTE","阪急交通社　e-very東京センター（海外ツアー）","MNA","ミクロネシア","GU","グアム","GUM","グアム","2079","アウトリガー グアム リゾート"
"001","東京","HTE","阪急交通社　e-very東京センター（海外ツアー）","MNA","ミクロネシア","GU","グアム","GUM","グアム","2321","オンワード ビーチ リゾート"
"001","東京","HTE","阪急交通社　e-very東京センター（海外ツアー）","MNA","ミクロネシア","GU","グアム","GUM","グアム","3151","グアム プラザ ホテル"
"001","東京","HTE","阪急交通社　e-very東京センター（海外ツアー）","MNA","ミクロネシア","GU","グアム","GUM","グアム","3519","ホテル ニッコー グアム"
"001","東京","HTE","阪急交通社　e-very東京センター（海外ツアー）","MNA","ミクロネシア","GU","グアム","GUM","グアム","3843","グアム リーフ ホテル"
"001","東京","HTE","阪急交通社　e-very東京センター（海外ツアー）","MNA","ミクロネシア","GU","グアム","GUM","グアム","3845","フィエスタ リゾート グアム"
"001","東京","HTE","阪急交通社　e-very東京センター（海外ツアー）","MNA","ミクロネシア","GU","グアム","GUM","グアム","8194","ｸﾞｱﾑ ﾏﾘｵｯﾄ ﾘｿﾞｰﾄ & ｽﾊﾟ"
"001","東京","HTE","阪急交通社　e-very東京センター（海外ツアー）","MNA","ミクロネシア","GU","グアム","GUM","グアム","8195","ハイアットリージェンシー グアム"
"001","東京","HTE","阪急交通社　e-very東京センター（海外ツアー）","MNA","ミクロネシア","GU","グアム","GUM","グアム","G0013","レオパレス リゾート"
"001","東京","HTE","阪急交通社　e-very東京センター（海外ツアー）","MNA","ミクロネシア","SP","サイパン","SPN","サイパン","1193","ｺｰﾗﾙ ｵｰｼｬﾝ ﾎﾟｲﾝﾄ ﾘｿﾞｰﾄ ﾎﾃﾙ"
"001","東京","HTE","阪急交通社　e-very東京センター（海外ツアー）","MNA","ミクロネシア","SP","サイパン","SPN","サイパン","1416","ﾊﾌｧﾀﾞｲﾋﾞｰﾁﾎﾃﾙ[ｸﾘｽﾀﾙﾀﾜｰ]"
"001","東京","HTE","阪急交通社　e-very東京センター（海外ツアー）","MNA","ミクロネシア","SP","サイパン","SPN","サイパン","1633","ﾊﾌｧﾀﾞｲﾋﾞｰﾁﾎﾃﾙ[ﾀｶﾞﾀﾜｰ]"
"001","東京","HTE","阪急交通社　e-very東京センター（海外ツアー）","MNA","ミクロネシア","SP","サイパン","SPN","サイパン","4022","ﾌｨｴｽﾀﾘｿﾞｰﾄ & ｽﾊﾟ ｻｲﾊﾟﾝ"
"001","東京","HTE","阪急交通社　e-very東京センター（海外ツアー）","MNA","ミクロネシア","SP","サイパン","SPN","サイパン","8300","アクアリゾート クラブ サイパン"
"001","東京","HTE","阪急交通社　e-very東京センター（海外ツアー）","MNA","ミクロネシア","SP","サイパン","SPN","サイパン","S0034","サイパン グランド ホテル"
"001","東京","HTE","阪急交通社　e-very東京センター（海外ツアー）","MNA","ミクロネシア","SP","サイパン","SPN","サイパン","S0036","ハファダイビーチホテル"
"001","東京","HTE","阪急交通社　e-very東京センター（海外ツアー）","MNA","ミクロネシア","SP","サイパン","SPN","サイパン","S0078","ハイアットリージェンシーサイパン"
"001","東京","HTH","阪急交通社 企画旅行販売課 東京海外","AAS","アジア","CN","中国","C04","川主寺(センシュジ)","C0096","川主国際飯店"
"001","東京","HTH","阪急交通社 企画旅行販売課 東京海外","AAS","アジア","CN","中国","CTU","成都(セイト)","3121","銀河王朝大酒店(ﾀﾞｲﾅｽﾃｨ)"
"001","東京","HTH","阪急交通社 企画旅行販売課 東京海外","AAS","アジア","CN","中国","ZZG","九寨溝(キュウサイコウ)","2023","九寨溝喜来登国際大酒店"
"001","東京","HTH","阪急交通社 企画旅行販売課 東京海外","AAS","アジア","SG","シンガポール","SIN","シンガポール","2966","メリタス マンダリン シンガポール"
"001","東京","HTH","阪急交通社 企画旅行販売課 東京海外","AAS","アジア","SG","シンガポール","SIN","シンガポール","S0153","スーパースター ヴァーゴ"
"001","東京","HTH","阪急交通社 企画旅行販売課 東京海外","BEU","ヨーロッパ","AT","オーストリア","VIE","ウィーン","2726","インターコンチネンタル ウィーン"
"001","東京","HTH","阪急交通社 企画旅行販売課 東京海外","BEU","ヨーロッパ","BE","ベルギー","ANR","アントワープ","4902","ノボテル"
"001","東京","HTH","阪急交通社 企画旅行販売課 東京海外","BEU","ヨーロッパ","BE","ベルギー","BRU","ブリュッセル","2281","ホリディ イン シティ センター"
"001","東京","HTH","阪急交通社 企画旅行販売課 東京海外","BEU","ヨーロッパ","CH","スイス","QZB","ツェルマット","3730","アンバサダー"
"001","東京","HTH","阪急交通社 企画旅行販売課 東京海外","BEU","ヨーロッパ","CH","スイス","ZHJ","グリンデルワルド","3034","グリンデルワルダーホフ"
"001","東京","HTH","阪急交通社 企画旅行販売課 東京海外","BEU","ヨーロッパ","CZ","チェコ","PRG","プラハ","3629","トップ ホテル プラハ"
"001","東京","HTH","阪急交通社 企画旅行販売課 東京海外","BEU","ヨーロッパ","ES","スペイン","B07","バルベラ デル バレス","B0043","カンパニーレ"
"001","東京","HTH","阪急交通社 企画旅行販売課 東京海外","BEU","ヨーロッパ","ES","スペイン","GRX","グラナダ","4952","アベンウメーヤ"
"001","東京","HTH","阪急交通社 企画旅行販売課 東京海外","BEU","ヨーロッパ","ES","スペイン","MAD","マドリッド","2114","エアー グラン ホテル コロン"
"001","東京","HTH","阪急交通社 企画旅行販売課 東京海外","BEU","ヨーロッパ","ES","スペイン","ODB","コルドバ","5680","パラドール デ コルドバ"
"001","東京","HTH","阪急交通社 企画旅行販売課 東京海外","BEU","ヨーロッパ","ES","スペイン","ODB","コルドバ","7784","セラーノ"
"001","東京","HTH","阪急交通社 企画旅行販売課 東京海外","BEU","ヨーロッパ","ES","スペイン","VLC","バレンシア","5523","ウサ アラクアス"
"001","東京","HTH","阪急交通社 企画旅行販売課 東京海外","BEU","ヨーロッパ","GB","イギリス","600","湖水地方","5994","ハイドロ"
"001","東京","HTH","阪急交通社 企画旅行販売課 東京海外","BEU","ヨーロッパ","GB","イギリス","600","湖水地方","L0016","ノース レイクス"
"001","東京","HTH","阪急交通社 企画旅行販売課 東京海外","BEU","ヨーロッパ","GB","イギリス","LON","ロンドン","5656","グロブナー"
"001","東京","HTH","阪急交通社 企画旅行販売課 東京海外","BEU","ヨーロッパ","GB","イギリス","LON","ロンドン","9816","ﾎﾘﾃﾞｲｲﾝﾛﾝﾄﾞﾝﾘｰｼﾞｪﾝﾂﾊﾟｰｸ"
"001","東京","HTH","阪急交通社 企画旅行販売課 東京海外","BEU","ヨーロッパ","GB","イギリス","STF","ストラトフォード アポン エイボン","9848","ビルズレーマナー"
"001","東京","HTH","阪急交通社 企画旅行販売課 東京海外","BEU","ヨーロッパ","HU","ハンガリー","BUD","ブダペスト","7581","メルキュール ミュージアム"
"001","東京","HTH","阪急交通社 企画旅行販売課 東京海外","BEU","ヨーロッパ","NL","オランダ","AMS","アムステルダム","3068","ノボテル アムステルダム"
"001","東京","HTH","阪急交通社 企画旅行販売課 東京海外","ESU","中南米","AR","アルゼンチン","IGR","イグアス","I0028","エストゥリオン イグアス"
"001","東京","HTH","阪急交通社 企画旅行販売課 東京海外","ESU","中南米","PE","ペルー","CUZ","クスコ","3488","ホセ　アントニオ　クスコ"
"001","東京","HTH","阪急交通社 企画旅行販売課 東京海外","ESU","中南米","PE","ペルー","ICX","イカ","5579","ホテル ラス デュナス "
"001","東京","HTH","阪急交通社 企画旅行販売課 東京海外","ESU","中南米","PE","ペルー","LIM","リマ","1928","シェラトンリマホテル&コンベンション"
"001","東京","HTH","阪急交通社 企画旅行販売課 東京海外","FOC","オセアニア","AU","オーストラリア","CNS","ケアンズ","1137","ケアンズ プラザ ホテル"
"001","東京","HTH","阪急交通社 企画旅行販売課 東京海外","FOC","オセアニア","AU","オーストラリア","CNS","ケアンズ","11550","パシフィックインターナショナル"
"001","東京","HTR","阪急交通社 ロイヤルコレクション＆クルーズの旅","BEU","ヨーロッパ","CH","スイス","BRN","ベルン","8171","ベルビューパレス"
"001","東京","HTR","阪急交通社 ロイヤルコレクション＆クルーズの旅","BEU","ヨーロッパ","CH","スイス","QZB","ツェルマット","3428","リッフェルアルプ"
"001","東京","HTR","阪急交通社 ロイヤルコレクション＆クルーズの旅","BEU","ヨーロッパ","CH","スイス","QZB","ツェルマット","8664","モンセルバン パレス"
